Hour,Occurrence Day Of Week,Incidents,Area Unit,Date,Number of Victimisations,Latitude,Longitude
10:00 am,Sun,Theft,Takanini North,2022-12-25,1,-37.03950978,174.9223217
5:00 pm,Sun,Theft,Glenfield Central,2022-12-25,1,-36.78255279,174.722369
10:00 pm,Sun,Theft,Lynnmall,2022-12-25,1,-36.9079061,174.6809406
9:00 am,Sun,Theft,Henderson South,2022-12-25,1,-36.89345834,174.6252521
3:00 pm,Sun,Theft,Auckland Central West,2022-12-25,2,-36.8510928,174.7613292
11:00 am,Sun,Theft,Takanini North,2022-12-25,2,-37.03784145,174.9144793
2:00 am,Sun,Burglary,Cape Rodney,2022-12-25,1,-36.25965234,174.4916255
11:00 pm,Sun,Burglary,Lynfield North,2022-12-25,1,-36.91395795,174.7228908
8:00 pm,Sun,Theft,Elsmore Park,2022-12-25,1,-36.90630312,174.8982861
5:00 pm,Sun,Theft,Onehunga South West,2022-12-25,1,-36.91752169,174.78014
11:00 pm,Sun,Theft,Witheford,2022-12-25,2,-36.78159599,174.7045171
8:00 pm,Sun,Battery,Mcleod,2022-12-25,1,-36.87583624,174.6424669
1:00 am,Sun,Theft,Burswood,2022-12-25,1,-36.92379162,174.8932471
6:00 am,Sun,Theft,Glendene North,2022-12-25,1,-36.88340769,174.6562532
12:00 am,Sun,Theft,Auckland Central East,2022-12-25,1,-36.85603018,174.7631161
11:00 am,Sun,Theft,Weymouth East,2022-12-25,1,-37.03866629,174.878828
11:00 pm,Sun,Theft,Rongomai,2022-12-25,1,-36.97569747,174.8962909
11:00 am,Sun,Theft,Middlemore,2022-12-25,1,-36.96443446,174.8431066
1:00 pm,Sun,Theft,Mangere Central,2022-12-25,1,-36.96947923,174.7950715
12:00 am,Sun,Theft,Auckland Central East,2022-12-25,1,-36.84540178,174.7669995
7:00 am,Sun,Theft,Mt Victoria,2022-12-25,1,-36.83186162,174.796572
3:00 pm,Sun,Theft,Sandringham North,2022-12-25,2,-36.88277881,174.733734
5:00 am,Sun,Burglary,Glen Innes West,2022-12-25,1,-36.87113413,174.853477
12:00 pm,Sun,Theft,Takanini South,2022-12-25,1,-37.04340162,174.9380587
7:00 pm,Sun,Battery,Puhinui South,2022-12-25,1,-36.98724316,174.869287
5:00 pm,Sun,Theft,Auckland Central East,2022-12-25,1,-36.8505014,174.7658817
5:00 pm,Sun,Theft,Auckland Central West,2022-12-25,1,-36.84828715,174.7644706
8:00 am,Sun,Battery,Auckland Central West,2022-12-25,1,-36.85490498,174.7615972
2:00 pm,Sun,Theft,Remuera South,2022-12-25,1,-36.88682692,174.7967218
12:00 am,Sun,Burglary,Wiri,2022-12-25,1,-37.00073316,174.8900963
12:00 am,Sun,Battery,Auckland Central West,2022-12-25,1,-36.85721785,174.7598041
2:00 pm,Sun,Theft,Auckland Central West,2022-12-25,1,-36.84828715,174.7644706
6:00 am,Sun,Burglary,Point Chevalier South,2022-12-25,1,-36.87567539,174.7165605
3:00 pm,Sun,Robbery,Newton,2022-12-25,1,-36.85850938,174.7570689
6:00 pm,Sun,Theft,Bledisloe Park,2022-12-25,1,-37.21408526,174.9145633
7:00 pm,Sun,Robbery,Balmoral,2022-12-25,1,-36.88588701,174.7450654
11:00 pm,Sun,Robbery,Weymouth East,2022-12-25,1,-37.03902937,174.8703899
12:00 pm,Sun,Theft,Royal Oak,2022-12-25,1,-36.8993973,174.7706533
10:00 pm,Sun,Theft,Akarana,2022-12-25,1,-36.91166592,174.7341104
2:00 am,Sun,Theft,Dairy Flat-Redvale,2022-12-25,1,-36.65579732,174.661672
5:00 pm,Sun,Theft,Grey Lynn West,2022-12-25,1,-36.85556251,174.7322634
8:00 pm,Sun,Theft,Bledisloe Park,2022-12-25,1,-37.20406087,174.9101183
7:00 am,Sun,Theft,Parnell West,2022-12-25,1,-36.85312402,174.7799519
4:00 pm,Sun,Theft,Massey Park,2022-12-25,1,-37.06462001,174.9521992
2:00 pm,Sun,Theft,Manukau Central,2022-12-25,1,-36.99207534,174.8805324
9:00 pm,Sun,Burglary,Fairdene,2022-12-25,1,-36.86811339,174.6224232
3:00 am,Sun,Theft,Auckland Central West,2022-12-25,1,-36.8488649,174.7618211
1:00 am,Sun,Burglary,Waiuku East,2022-12-25,1,-37.24956814,174.7314326
2:00 pm,Sun,Theft,Sandringham West,2022-12-25,1,-36.88537911,174.731718
12:00 pm,Sun,Theft,Sandringham West,2022-12-25,1,-36.88537911,174.731718
7:00 pm,Sun,Theft,Auckland Central West,2022-12-25,2,-36.84828715,174.7644706
9:00 pm,Sun,Theft,Mt Wellington South,2022-12-25,2,-36.91659477,174.8418528
5:00 pm,Sun,Theft,Donegal Park,2022-12-25,1,-36.96550938,174.903708
10:00 pm,Sun,Burglary,Grey Lynn West,2022-12-25,1,-36.86158881,174.7409284
7:00 am,Sun,Theft,Takanini West,2022-12-25,1,-37.03993521,174.9030792
8:00 am,Sun,Theft,Auckland Harbourside,2022-12-25,1,-36.84589383,174.7730315
10:00 am,Sun,Theft,Grey Lynn West,2022-12-25,2,-36.86417779,174.7378296
11:00 am,Sun,Theft,Rongomai,2022-12-25,1,-36.95929132,174.8950888
11:00 pm,Sun,Theft,Te Atatu Central,2022-12-25,1,-36.85421509,174.646088
8:00 am,Sun,Theft,Fruitvale,2022-12-25,1,-36.91324081,174.6762236
12:00 pm,Sun,Theft,Sherbourne,2022-12-25,1,-36.87600537,174.7607676
6:00 pm,Sun,Theft,Manukau Central,2022-12-25,1,-36.99207534,174.8805324
9:00 am,Sun,Theft,Manukau Central,2022-12-25,1,-36.99770108,174.8745876
12:00 am,Sun,Battery,Royal Oak,2022-12-25,1,-36.90623918,174.7629627
12:00 pm,Sun,Theft,Millhouse,2022-12-25,1,-36.92720378,174.9148997
11:00 pm,Sun,Theft,Maungawhau,2022-12-25,2,-36.88903946,174.7480795
1:00 am,Sun,Burglary,Greenmount,2022-12-25,1,-36.94573605,174.8947925
7:00 pm,Sun,Burglary,Royal Road West,2022-12-25,1,-36.83269432,174.6061409
3:00 am,Sun,Theft,Auckland Central East,2022-12-25,1,-36.84847122,174.7674245
9:00 pm,Sun,Battery,Henderson South,2022-12-25,1,-36.87916843,174.6284076
9:00 am,Sun,Theft,Takanini West,2022-12-25,1,-37.03993521,174.9030792
10:00 am,Sun,Theft,Auckland Harbourside,2022-12-25,1,-36.84589383,174.7730315
12:00 am,Sun,Burglary,Glendene North,2022-12-25,1,-36.88642569,174.6452996
12:00 pm,Sun,Robbery,Whenuapai West,2022-12-25,1,-36.78653038,174.6219023
4:00 pm,Sun,Theft,Glen Eden East,2022-12-25,1,-36.90736365,174.6613756
12:00 am,Sun,Theft,Pukekohe West,2022-12-25,1,-37.20053394,174.8830903
1:00 pm,Sun,Theft,Auckland Harbourside,2022-12-25,1,-36.84267598,174.7761549
12:00 pm,Sun,Theft,Grey Lynn East,2022-12-25,1,-36.85853169,174.749547
3:00 pm,Sun,Theft,Warkworth,2022-12-25,1,-36.40559304,174.6595428
7:00 am,Sun,Burglary,Opanuku,2022-12-25,1,-36.92271567,174.5783427
7:00 pm,Sun,Battery,Roberton,2022-12-25,1,-36.89704939,174.6954307
12:00 pm,Sun,Theft,Pukekohe West,2022-12-25,1,-37.21238195,174.8941412
3:00 pm,Sun,Battery,Mangere Central,2022-12-25,1,-36.97181526,174.7988405
10:00 am,Sun,Burglary,Wattle Farm,2022-12-25,1,-37.03775923,174.8942821
4:00 pm,Sun,Theft,Waiuku East,2022-12-25,1,-37.24454251,174.7405424
3:00 pm,Sun,Theft,Hillsborough West,2022-12-25,1,-36.91580778,174.7565123
12:00 am,Sun,Burglary,Kingsland,2022-12-25,1,-36.87109079,174.7459181
4:00 pm,Sun,Theft,Remuera South,2022-12-25,1,-36.88195062,174.7981034
3:00 pm,Sun,Theft,Manukau Central,2022-12-25,3,-36.99207534,174.8805324
2:00 am,Sun,Battery,Pukekohe North,2022-12-25,1,-37.20146392,174.904828
1:00 am,Sat,Theft,Papakura Central,2022-12-24,1,-37.06348268,174.9421911
10:00 am,Sat,Theft,Wakeling,2022-12-24,1,-36.86273321,174.647489
11:00 am,Sat,Theft,Bledisloe Park,2022-12-24,1,-37.20312578,174.902152
3:00 pm,Sat,Theft,Three Kings,2022-12-24,1,-36.90446353,174.7437156
12:00 am,Sat,Robbery,Penrose,2022-12-24,1,-36.91082292,174.8171908
12:00 pm,Sat,Theft,Takanini South,2022-12-24,1,-37.05368479,174.9285399
7:00 pm,Sat,Burglary,Auckland Central West,2022-12-24,1,-36.84828715,174.7644706
7:00 am,Sat,Burglary,Takanini South,2022-12-24,1,-37.05051935,174.944109
9:00 am,Sat,Theft,Sandringham West,2022-12-24,1,-36.88537911,174.731718
7:00 am,Sat,Theft,Auckland Central West,2022-12-24,2,-36.84828715,174.7644706
7:00 am,Sat,Theft,Weiti River,2022-12-24,1,-36.6220086,174.6742963
1:00 pm,Sat,Theft,Papakura Central,2022-12-24,1,-37.06420019,174.9442681
2:00 am,Sat,Battery,Bledisloe Park,2022-12-24,1,-37.20230552,174.9067907
4:00 am,Sat,Burglary,Weiti River,2022-12-24,1,-36.6220086,174.6742963
12:00 am,Sat,Burglary,Whenuapai West,2022-12-24,1,-36.80493673,174.588224
1:00 pm,Sat,Theft,Mt Wellington Domain,2022-12-24,1,-36.8967216,174.8470336
4:00 pm,Sat,Theft,Manukau Central,2022-12-24,2,-36.99121216,174.8743641
5:00 pm,Sat,Theft,Three Kings,2022-12-24,1,-36.90446353,174.7437156
9:00 pm,Sat,Theft,Harania West,2022-12-24,2,-36.96626759,174.8244719
4:00 am,Sat,Burglary,Mangere Bridge,2022-12-24,1,-36.94199475,174.7881538
1:00 pm,Sat,Theft,Manukau Central,2022-12-24,1,-36.99121216,174.8743641
2:00 am,Sat,Theft,Fruitvale,2022-12-24,1,-36.91324081,174.6762236
10:00 pm,Sat,Burglary,Puhinui South,2022-12-24,1,-36.98533104,174.8760424
12:00 pm,Sat,Theft,Auckland Central West,2022-12-24,1,-36.84828715,174.7644706
1:00 am,Sat,Battery,Otara North,2022-12-24,1,-36.96022696,174.8781686
12:00 pm,Sat,Theft,Rongomai,2022-12-24,1,-36.95929132,174.8950888
3:00 pm,Sat,Battery,Auckland Central West,2022-12-24,1,-36.85695662,174.7610484
2:00 pm,Sat,Battery,Orewa,2022-12-24,1,-36.57895488,174.6808166
12:00 pm,Sat,Theft,Greenmount,2022-12-24,1,-36.93011926,174.9090076
4:00 pm,Sat,Theft,Lynnmall,2022-12-24,1,-36.90844118,174.6836551
5:00 pm,Sat,Theft,Avondale West,2022-12-24,1,-36.89660939,174.6878896
10:00 am,Sat,Theft,Pukekohe North,2022-12-24,2,-37.19919774,174.9023929
6:00 pm,Sat,Battery,Auckland Central East,2022-12-24,1,-36.85649315,174.7642957
6:00 am,Sat,Burglary,Hyperion,2022-12-24,1,-37.02689978,174.9176622
9:00 am,Sat,Theft,Takanini North,2022-12-24,2,-37.03784145,174.9144793
11:00 pm,Sat,Battery,Otahuhu West,2022-12-24,1,-36.94350138,174.8413379
10:00 pm,Sat,Theft,Takanini North,2022-12-24,1,-37.03784145,174.9144793
2:00 am,Sat,Burglary,Lynnmall,2022-12-24,1,-36.90924103,174.6876435
1:00 pm,Sat,Theft,Sandringham North,2022-12-24,1,-36.88277881,174.733734
1:00 am,Sat,Burglary,Waiheke Island,2022-12-24,1,-36.78971148,175.0796899
12:00 pm,Sat,Theft,Pigeon Mountain South,2022-12-24,1,-36.90069249,174.8970325
12:00 pm,Sat,Theft,Millhouse,2022-12-24,1,-36.92720378,174.9148997
12:00 pm,Sat,Theft,Hillsborough East,2022-12-24,1,-36.91362522,174.7707963
3:00 pm,Sat,Theft,Waiuku East,2022-12-24,1,-37.24747792,174.7318433
4:00 am,Sat,Theft,Birdwood West,2022-12-24,1,-36.86019257,174.5871174
7:00 pm,Sat,Theft,Henderson North,2022-12-24,1,-36.87611923,174.6334762
3:00 pm,Sat,Theft,Te Atatu Central,2022-12-24,1,-36.85420235,174.6555449
3:00 am,Sat,Burglary,Mt Eden East,2022-12-24,1,-36.88093421,174.7610498
12:00 pm,Sat,Theft,Newmarket,2022-12-24,1,-36.86974642,174.7772228
7:00 am,Sat,Theft,Pukekohe North,2022-12-24,1,-37.19919774,174.9023929
2:00 pm,Sat,Theft,Pukekohe North,2022-12-24,1,-37.1991672,174.9085453
1:00 pm,Sat,Theft,Sandringham West,2022-12-24,1,-36.88537911,174.731718
11:00 am,Sat,Theft,Auckland Central West,2022-12-24,1,-36.84965444,174.7645458
2:00 pm,Sat,Battery,Auckland Central West,2022-12-24,2,-36.84965444,174.7645458
9:00 pm,Sat,Theft,Manukau Central,2022-12-24,2,-36.99207534,174.8805324
3:00 pm,Sat,Theft,Elsmore Park,2022-12-24,1,-36.90052683,174.9043119
12:00 pm,Sat,Theft,Manukau Central,2022-12-24,1,-36.99207534,174.8805324
11:00 am,Sat,Theft,Manukau Central,2022-12-24,1,-36.99207534,174.8805324
2:00 pm,Sat,Theft,Lynnmall,2022-12-24,1,-36.90844118,174.6836551
7:00 pm,Sat,Theft,Three Kings,2022-12-24,1,-36.90792884,174.7558252
6:00 am,Sat,Theft,Orewa,2022-12-24,1,-36.58977247,174.69753
6:00 pm,Sat,Theft,Highland Park,2022-12-24,1,-36.89887545,174.9075079
9:00 am,Sat,Theft,Surrey Crescent,2022-12-24,1,-36.86809736,174.7286649
11:00 am,Sat,Theft,Windsor Park,2022-12-24,1,-36.74575997,174.729991
8:00 pm,Sat,Theft,Puhinui South,2022-12-24,1,-36.98533104,174.8760424
7:00 pm,Sat,Battery,Favona South,2022-12-24,1,-36.95674514,174.8083129
12:00 am,Sat,Burglary,Waiheke Island,2022-12-24,1,-36.78238286,175.0128523
12:00 pm,Sat,Theft,Takanini North,2022-12-24,1,-37.02972017,174.9228437
12:00 pm,Sat,Theft,Puhinui South,2022-12-24,1,-36.98533104,174.8760424
2:00 am,Sat,Battery,Puhinui South,2022-12-24,1,-36.98533104,174.8760424
2:00 pm,Sat,Theft,St Lukes,2022-12-24,2,-36.87619645,174.7349193
1:00 pm,Sat,Theft,Balmoral,2022-12-24,1,-36.87698856,174.7515977
8:00 am,Sat,Sexual Assault,St Heliers,2022-12-24,1,-36.84564912,174.8624079
8:00 am,Sat,Burglary,Takanini North,2022-12-24,1,-37.03076199,174.9154148
7:00 pm,Sat,Theft,Balmoral,2022-12-24,1,-36.87698856,174.7515977
9:00 am,Sat,Theft,Hingaia,2022-12-24,1,-37.06581128,174.9166922
2:00 pm,Sat,Theft,Point Chevalier East,2022-12-24,1,-36.86971314,174.7099247
3:00 pm,Sat,Theft,Greenmount,2022-12-24,1,-36.93011926,174.9090076
7:00 pm,Sat,Theft,Albany,2022-12-24,1,-36.72826501,174.7083748
4:00 pm,Sat,Theft,Manurewa East,2022-12-24,1,-37.02378225,174.9013486
10:00 am,Sat,Theft,Mt Wellington South,2022-12-24,1,-36.91659477,174.8418528
9:00 pm,Sat,Battery,Target Road,2022-12-24,1,-36.76522818,174.7347027
5:00 pm,Sat,Theft,Mt Wellington West,2022-12-24,1,-36.89057961,174.8295634
3:00 pm,Sat,Theft,Mt Wellington South,2022-12-24,1,-36.91659477,174.8418528
2:00 pm,Sat,Theft,Balmoral,2022-12-24,1,-36.87698856,174.7515977
9:00 pm,Sat,Theft,Mangere South,2022-12-24,1,-37.0081395,174.800377
4:00 pm,Sat,Theft,Albany,2022-12-24,1,-36.72826501,174.7083748
2:00 am,Sat,Theft,Auckland Central East,2022-12-24,1,-36.85213084,174.7723431
6:00 pm,Sat,Theft,Takanini West,2022-12-24,1,-37.03993521,174.9030792
2:00 am,Sat,Theft,Glen Eden East,2022-12-24,2,-36.91120051,174.6524829
5:00 pm,Sat,Battery,Tuff Crater,2022-12-24,1,-36.79784471,174.7582058
8:00 pm,Sat,Theft,Takanini West,2022-12-24,1,-37.03993521,174.9030792
1:00 am,Sat,Theft,Glen Innes West,2022-12-24,1,-36.87956619,174.8597016
4:00 pm,Sat,Theft,Kingdale,2022-12-24,1,-36.85006512,174.6286364
4:00 am,Sat,Burglary,Glenfield Central,2022-12-24,1,-36.78215314,174.7316563
6:00 am,Sat,Theft,Point View,2022-12-24,1,-36.94640339,174.9085442
7:00 pm,Sat,Battery,Point Chevalier East,2022-12-24,1,-36.86854132,174.7123863
7:00 am,Sat,Theft,Birkenhead East,2022-12-24,1,-36.80432771,174.7259457
8:00 pm,Sat,Battery,Glen Eden East,2022-12-24,1,-36.9081187,174.6539337
10:00 am,Sat,Theft,Stillwater,2022-12-24,1,-36.63841829,174.7189091
11:00 am,Sat,Battery,Pukekohe North,2022-12-24,1,-37.1926436,174.890245
10:00 am,Sat,Theft,Glen Eden East,2022-12-24,1,-36.90736365,174.6613756
7:00 pm,Sat,Theft,New Lynn North,2022-12-24,1,-36.9081816,174.6796099
1:00 pm,Sat,Theft,Henderson North,2022-12-24,1,-36.87548773,174.6398819
9:00 am,Sat,Battery,Pigeon Mountain South,2022-12-24,1,-36.90323947,174.8938381
10:00 am,Sat,Battery,Wade Heads,2022-12-24,1,-36.63402855,174.7400418
4:00 pm,Sat,Theft,Bledisloe Park,2022-12-24,1,-37.21408526,174.9145633
2:00 am,Sat,Theft,Pukekohe North,2022-12-24,1,-37.1944309,174.8906109
3:00 pm,Sat,Theft,St Marys,2022-12-24,1,-36.83804939,174.742287
8:00 am,Sat,Theft,Parnell West,2022-12-24,1,-36.86325464,174.7798657
5:00 am,Sat,Theft,Sandringham North,2022-12-24,1,-36.88276485,174.7410801
10:00 pm,Sat,Theft,Parrs Park,2022-12-24,1,-36.90811309,174.6329585
10:00 pm,Sat,Theft,Auckland Harbourside,2022-12-24,1,-36.8449602,174.7621417
5:00 pm,Sat,Theft,Glenfield Central,2022-12-24,1,-36.78255279,174.722369
1:00 pm,Sat,Burglary,Papakura North,2022-12-24,1,-37.06004693,174.9416347
2:00 am,Sat,Theft,Birdwood East,2022-12-24,1,-36.84425556,174.6012459
1:00 pm,Sat,Theft,Henderson South,2022-12-24,1,-36.88250124,174.6319525
7:00 pm,Sat,Battery,Waterview,2022-12-24,1,-36.87959734,174.7007293
4:00 pm,Sat,Burglary,Otara North,2022-12-24,1,-36.95346834,174.8768398
11:00 am,Sat,Theft,Takanini South,2022-12-24,1,-37.04340162,174.9380587
5:00 pm,Sat,Theft,Panmure Basin,2022-12-24,1,-36.90517969,174.8444596
9:00 pm,Sat,Theft,Wesley,2022-12-24,1,-36.90658087,174.7353651
2:00 am,Sat,Theft,Meadowbank South,2022-12-24,1,-36.88164002,174.8268153
9:00 pm,Sat,Burglary,Titirangi South,2022-12-24,1,-36.95004039,174.6640236
6:00 am,Sat,Theft,Highbrook,2022-12-24,1,-36.9287516,174.8906098
2:00 pm,Sat,Theft,Mangere South,2022-12-24,1,-36.97805014,174.7933088
5:00 am,Sat,Theft,Auckland Harbourside,2022-12-24,1,-36.84589383,174.7730315
9:00 pm,Sat,Theft,Maungawhau,2022-12-24,1,-36.88816623,174.7504521
5:00 pm,Sat,Theft,Henderson South,2022-12-24,1,-36.88292606,174.6345496
8:00 pm,Sat,Theft,Grey Lynn East,2022-12-24,1,-36.85853169,174.749547
1:00 am,Sat,Theft,Auckland Central West,2022-12-24,1,-36.85578174,174.7571175
11:00 am,Sat,Burglary,Drury,2022-12-24,1,-37.08370424,174.9483629
3:00 pm,Sat,Theft,Auckland Harbourside,2022-12-24,1,-36.84267598,174.7761549
4:00 pm,Sat,Theft,Newmarket,2022-12-24,1,-36.86594546,174.7799299
12:00 pm,Sat,Burglary,Opanuku,2022-12-24,1,-36.92271567,174.5783427
1:00 pm,Sat,Burglary,Takanini South,2022-12-24,1,-37.05178382,174.9313887
1:00 am,Sat,Burglary,Manurewa East,2022-12-24,1,-37.02839116,174.907482
4:00 pm,Sat,Theft,Windsor Park,2022-12-24,1,-36.73934383,174.7408397
9:00 am,Sat,Burglary,Henderson South,2022-12-24,1,-36.88407911,174.6408073
7:00 pm,Sat,Theft,Meadowland,2022-12-24,2,-36.91499379,174.9290578
9:00 pm,Sat,Burglary,Harania East,2022-12-24,1,-36.96124806,174.8246156
7:00 am,Sat,Battery,Puhinui South,2022-12-24,1,-36.99279979,174.8600674
11:00 pm,Sat,Theft,Auckland Central East,2022-12-24,1,-36.84718213,174.7673549
6:00 pm,Sat,Burglary,Favona West,2022-12-24,1,-36.95546275,174.799002
3:00 am,Sat,Battery,Auckland Central East,2022-12-24,1,-36.84651619,174.7688472
3:00 pm,Sat,Burglary,Mangere South,2022-12-24,1,-36.97769968,174.7816384
12:00 pm,Sat,Burglary,Beaumont,2022-12-24,1,-37.03221541,174.9024155
4:00 pm,Sat,Theft,Clendon South,2022-12-24,1,-37.02992936,174.863573
1:00 am,Sat,Theft,Tangutu,2022-12-24,1,-36.91573177,174.6384078
10:00 pm,Sat,Burglary,Golfland,2022-12-24,1,-36.92844052,174.9106404
12:00 pm,Sat,Burglary,Rewarewa,2022-12-24,1,-36.91800125,174.6832356
12:00 am,Sat,Burglary,Howick West,2022-12-24,1,-36.89084358,174.9201499
4:00 pm,Sat,Theft,Stonefields,2022-12-24,1,-36.88993445,174.8347352
8:00 pm,Sat,Theft,Auckland Harbourside,2022-12-24,1,-36.84589383,174.7730315
6:00 pm,Sat,Theft,Auckland Harbourside,2022-12-24,2,-36.84589383,174.7730315
4:00 am,Sat,Burglary,Mcleod,2022-12-24,1,-36.87268579,174.6481429
8:00 am,Sat,Theft,Greenmount,2022-12-24,1,-36.93517018,174.9025763
2:00 pm,Sat,Theft,Pakuranga Central,2022-12-24,1,-36.9135188,174.8723412
6:00 pm,Sat,Theft,Ellerslie South,2022-12-24,1,-36.89642477,174.8027213
11:00 am,Sat,Sexual Assault,Edmonton,2022-12-24,1,-36.85917233,174.6402745
9:00 am,Sat,Theft,Akarana,2022-12-24,1,-36.90704122,174.7397746
9:00 pm,Sat,Burglary,Ellerslie North,2022-12-24,1,-36.89834482,174.8148296
1:00 am,Sat,Theft,Starling Park,2022-12-24,1,-36.85774275,174.6032286
4:00 pm,Sat,Theft,Glenfield North,2022-12-24,1,-36.77577314,174.7415567
2:00 pm,Sat,Theft,Onehunga South East,2022-12-24,1,-36.92264027,174.7837445
9:00 am,Sat,Robbery,Lynfield South,2022-12-24,1,-36.93025238,174.7171824
5:00 pm,Sat,Burglary,Point View,2022-12-24,1,-36.94872461,174.9211736
12:00 am,Sat,Theft,Auckland Central West,2022-12-24,1,-36.84716543,174.7648967
4:00 am,Sat,Burglary,Puhinui North,2022-12-24,1,-36.98412533,174.8674384
11:00 am,Sat,Theft,Auckland Central East,2022-12-24,1,-36.84847122,174.7674245
10:00 am,Sat,Theft,Takanini South,2022-12-24,1,-37.04898689,174.9294623
10:00 am,Sat,Theft,Henderson South,2022-12-24,1,-36.89345834,174.6252521
9:00 am,Sat,Theft,Grange,2022-12-24,1,-36.95611089,174.8548423
1:00 pm,Sat,Burglary,Bremner,2022-12-24,1,-37.1004614,174.9346041
2:00 pm,Sat,Theft,Henderson South,2022-12-24,1,-36.89345834,174.6252521
3:00 am,Sat,Theft,Auckland Central East,2022-12-24,1,-36.84540178,174.7669995
1:00 pm,Sat,Theft,Ferguson,2022-12-24,1,-36.96657234,174.8811917
3:00 pm,Sat,Theft,Ormiston,2022-12-24,1,-36.98282423,174.9400512
3:00 pm,Sat,Theft,Ormiston,2022-12-24,1,-36.96391614,174.9193481
12:00 pm,Sat,Theft,Lynfield South,2022-12-24,1,-36.92507181,174.7225251
11:00 pm,Sat,Battery,Auckland Harbourside,2022-12-24,1,-36.84241926,174.767308
10:00 am,Sat,Burglary,Ranui Domain,2022-12-24,1,-36.86219984,174.6114796
12:00 pm,Sat,Theft,Target Road,2022-12-24,1,-36.76748455,174.7385259
11:00 am,Sat,Battery,Mt Albert Central,2022-12-24,1,-36.88874544,174.7236129
12:00 pm,Sat,Battery,Auckland Central West,2022-12-24,1,-36.84763036,174.7643246
6:00 am,Sat,Burglary,Pigeon Mountain North,2022-12-24,1,-36.89549754,174.9021082
4:00 pm,Sat,Theft,Owairaka West,2022-12-24,1,-36.89190844,174.7110365
4:00 am,Sat,Burglary,Onehunga South East,2022-12-24,2,-36.92264027,174.7837445
9:00 am,Sat,Burglary,Auckland Central East,2022-12-24,1,-36.8505014,174.7658817
11:00 am,Sat,Theft,Chelsea,2022-12-24,1,-36.81232563,174.7109263
4:00 pm,Fri,Theft,Hillsborough East,2022-12-23,1,-36.91382812,174.7637216
10:00 pm,Fri,Battery,North Harbour East,2022-12-23,1,-36.75108041,174.6999327
7:00 am,Fri,Burglary,Papakura North East,2022-12-23,1,-37.05209723,174.9607152
6:00 am,Fri,Burglary,Kauri Park,2022-12-23,1,-36.81099863,174.724592
4:00 pm,Fri,Theft,Pinehill,2022-12-23,1,-36.73007535,174.7186223
7:00 pm,Fri,Theft,Greenmount,2022-12-23,1,-36.93011926,174.9090076
3:00 pm,Fri,Theft,Wakeling,2022-12-23,1,-36.86273321,174.647489
3:00 am,Fri,Theft,Westlake,2022-12-23,1,-36.79359893,174.7660667
12:00 pm,Fri,Theft,Hillsborough West,2022-12-23,1,-36.91580778,174.7565123
2:00 pm,Fri,Theft,North Harbour East,2022-12-23,1,-36.75108041,174.6999327
9:00 pm,Fri,Theft,Henderson South,2022-12-23,1,-36.88292606,174.6345496
5:00 pm,Fri,Theft,Monarch Park,2022-12-23,1,-36.79209908,174.7310052
7:00 pm,Fri,Theft,Kaurilands,2022-12-23,1,-36.92750963,174.6531221
8:00 pm,Fri,Theft,Mt Wellington South,2022-12-23,1,-36.91659477,174.8418528
8:00 am,Fri,Battery,Henderson South,2022-12-23,1,-36.8862646,174.621893
11:00 am,Fri,Burglary,Albany,2022-12-23,1,-36.73240961,174.6975466
6:00 pm,Fri,Theft,Takanini South,2022-12-23,1,-37.05045139,174.9346227
11:00 am,Fri,Theft,Silverdale Central,2022-12-23,1,-36.61364383,174.6774404
8:00 pm,Fri,Theft,Rongomai,2022-12-23,1,-36.97569747,174.8962909
6:00 pm,Fri,Theft,Northcote South,2022-12-23,1,-36.81312523,174.747927
7:00 am,Fri,Theft,Wade Heads,2022-12-23,1,-36.63646204,174.7463642
7:00 pm,Fri,Theft,Hamlin,2022-12-23,1,-36.90931612,174.8374573
7:00 am,Fri,Theft,Hamlin,2022-12-23,1,-36.90931612,174.8374573
10:00 am,Fri,Theft,Walmsley,2022-12-23,1,-36.90398031,174.725436
9:00 pm,Fri,Battery,Clover Park,2022-12-23,1,-36.97716204,174.8859875
1:00 pm,Fri,Theft,Papatoetoe West,2022-12-23,1,-36.99133236,174.8453536
5:00 pm,Fri,Theft,Highbrook,2022-12-23,1,-36.93929095,174.8716729
12:00 pm,Fri,Harrassment,Mangere South,2022-12-23,1,-36.97769968,174.7816384
3:00 pm,Fri,Theft,Titirangi South,2022-12-23,1,-36.93905526,174.6589976
11:00 am,Fri,Burglary,Auckland Central West,2022-12-23,1,-36.85170492,174.762797
5:00 pm,Fri,Theft,Meadowbank South,2022-12-23,1,-36.87641703,174.8287921
1:00 pm,Fri,Robbery,Mangere Bridge,2022-12-23,1,-36.94010878,174.7932389
4:00 pm,Fri,Theft,Pukekohe North,2022-12-23,1,-37.18562582,174.9034563
7:00 am,Fri,Theft,Auckland Central West,2022-12-23,1,-36.8493745,174.7556773
